Id,price
1,5406.587
2,9430.2705
3,9783.529
4,10830.377
5,6452.01
6,9745.529
7,10381.405
8,9601.629
9,9430.2705
10,5239.653
11,8769.686
12,8769.686
13,10381.405
14,10441.771
15,6452.01
16,9430.2705
17,9430.2705
18,8764.582
19,9575.421
20,10381.405
21,8769.686
22,5177.611
23,6053.107
24,8706.236
25,9205.127
26,9333.932
27,9145.587
28,9070.25
29,10830.377
30,8329.122
31,9425.929
32,5406.587
33,8882.116
34,10707.6
35,8882.116
36,9430.2705
37,10707.6
38,9111.577
39,6209.936
40,8094.096
41,9757.77
42,9205.127
43,10441.771
44,9656.1
45,5406.587
46,5406.587
47,8329.122
48,5406.587
49,6209.936
50,5406.587
51,6053.107
52,9094.017
53,9572.241
54,6209.936
55,10381.405
56,9996.11
57,9757.77
58,7985.9365
59,9996.11
60,9745.529
61,5406.587
62,10381.405
63,9205.127
64,9205.127
65,9070.25
66,9205.127
67,9430.2705
68,9425.929
69,6053.107
70,8773.067
71,8329.122
72,6053.107
73,10551.339
74,6053.107
75,10381.405
76,10490.973
77,8027.2637
78,9102.479
79,9757.77
80,8769.686
81,9745.529
82,6452.01
83,10707.6
84,9757.77
85,6235.2656
86,10707.6
87,10707.6
88,10490.755
89,9745.529
90,8329.122
91,9572.241
92,9685.534
93,5177.611
94,6053.107
95,6209.936
96,5177.611
97,8027.2637
98,9430.2705
99,9070.25
100,10830.377
101,9572.241
102,8769.686
103,6053.107
104,9430.2705
105,10830.377
106,10381.405
107,7985.9365
108,9145.587
109,6053.107
110,6053.107
111,9648.42
112,6452.01
113,5239.653
114,5406.587
115,5406.587
116,9823.98
117,5131.7705
118,9685.534
119,6452.01
120,10381.405
121,6711.617
122,5131.7705
123,10381.405
124,8027.2637
125,8329.122
126,5239.653
127,10551.339
128,10381.405
129,8769.686
130,9425.929
131,6053.107
132,9745.529
133,6053.107
134,10381.405
135,9996.11
136,9145.587
137,6209.936
138,8329.122
139,6452.01
140,5131.7705
141,9745.529
142,8825.269
143,9656.1
144,6209.936
145,9430.2705
146,9430.2705
147,10441.771
148,8094.096
149,10707.6
150,5406.587
151,9601.629
152,10381.405
153,6209.936
154,6053.107
155,6209.936
156,10707.6
157,9757.77
158,10707.6
159,6216.136
160,10381.405
161,9465.546
162,6053.107
163,6053.107
164,9996.11
165,9745.529
166,8825.269
167,5131.7705
168,8769.686
169,9757.77
170,6053.107
171,9601.629
172,9757.77
173,10381.405
174,9996.11
175,9145.587
176,10381.405
177,10381.405
178,9783.529
179,9430.2705
180,9430.2705
181,6053.107
182,5239.653
183,8769.686
184,10830.377
185,6053.107
186,7985.9365
187,8818.197
188,9430.2705
189,8329.122
190,10381.405
191,10381.405
192,6209.936
193,10707.6
194,9788.903
195,10441.771
196,9205.127
197,9430.2705
198,10381.405
199,10381.405
200,5406.587
201,10707.6
202,6053.107
203,10381.405
204,9601.629
205,8329.122
206,10381.405
207,9601.629
208,9333.932
209,10707.6
210,10551.339
211,9685.534
212,9430.2705
213,9430.2705
214,8329.122
215,9996.11
216,5406.587
217,10830.377
218,6022.796
219,9333.932
220,8773.067
221,9601.629
222,9465.546
223,5406.587
224,8664.909
225,6053.107
226,6053.107
227,8706.236
228,10830.377
229,10381.405
230,9333.932
231,7985.9365
232,6209.936
233,5406.587
234,9430.2705
235,10179.216
236,5406.587
237,6452.01
238,10490.755
239,6053.107
240,10381.405
241,8769.686
242,6209.936
243,9205.127
244,10381.405
245,10707.6
246,9684.7705
247,6053.107
248,9739.461
249,8329.122
250,10381.405
251,10381.405
252,9601.629
253,6216.136
254,9492.614
255,5239.653
256,9996.11
257,10441.771
258,8706.236
259,9739.461
260,9465.546
261,9070.25
262,9150.986
263,9425.929
264,10381.405
265,7985.9365
266,6053.107
267,10381.405
268,9739.461
269,9996.11
270,10441.771
271,9601.629
272,9601.629
273,5406.587
274,10707.6
275,6452.01
276,9648.42
277,10441.771
278,6452.01
279,8769.686
280,6053.107
281,5131.7705
282,9205.127
283,10381.405
284,9070.25
285,10830.377
286,6209.936
287,9430.2705
288,5406.587
289,10179.216
290,9333.932
291,9757.77
292,8818.197
293,9333.932
294,9648.42
295,5406.587
296,9685.534
297,8774.544
298,10381.405
299,6053.107
300,9996.11
301,10707.6
302,9070.25
303,6452.01
304,10707.6
305,5177.611
306,9425.929
307,8706.236
308,6022.796
309,10647.233
310,6053.107
311,8932.939
312,6053.107
313,8329.122
314,6209.936
315,6209.936
316,9158.058
317,5177.611
318,10381.405
319,5406.587
320,9757.77
321,10830.377
322,6053.107
323,9601.629
324,9757.77
325,9648.42
326,5406.587
327,5406.587
328,9492.614
329,6053.107
330,8329.122
331,10381.405
332,10381.405
333,9205.127
334,9430.2705
335,9430.2705
336,8769.686
337,10441.771
338,8706.236
339,9145.587
340,8027.2637
341,9601.629
342,9145.587
343,9333.932
344,9465.546
345,5177.611
346,6053.107
347,9430.2705
348,10830.377
349,10381.405
350,5406.587
351,9572.241
352,6711.617
353,9757.77
354,9656.1
355,8773.067
356,9757.77
357,10707.6
358,8769.686
359,8329.122
360,8329.122
361,5284.7183
362,10381.405
363,10830.377
364,5177.611
365,6209.936
366,7624.26
367,10830.377
368,6452.01
369,9070.25
370,10381.405
371,8706.236
372,9430.2705
373,6235.2656
374,9430.2705
375,9601.629
376,10441.771
377,8882.116
378,9757.77
379,8769.686
380,6053.107
381,8818.197
382,9757.77
383,9428.534
384,6209.936
385,6053.107
386,6053.107
387,8027.2637
388,6209.936
389,10381.405
390,6209.936
391,5177.611
392,9601.629
393,9102.479
394,10830.377
395,8769.686
396,5406.587
397,9205.127
398,6209.936
399,5406.587
400,9205.127
401,9465.546
402,5284.7183
403,10392.363
404,10381.405
405,10830.377
406,10441.771
407,8664.909
408,10441.771
409,8706.236
410,9333.932
411,9685.534
412,5406.587
413,10707.6
414,5406.587
415,10381.405
416,6452.01
417,8984.667
418,9425.929
419,6053.107
420,9479.855
421,6209.936
422,5177.611
423,9996.11
424,9205.127
425,7985.9365
426,10926.716
427,9430.2705
428,8769.686
429,8769.686
430,9070.25
431,6452.01
432,9333.932
433,9601.629
434,10441.771
