Id,price
1,4458.205700172377
2,10042.546974607092
3,10042.546974607092
4,10227.032429152547
5,5791.57885240903
6,10227.032429152547
7,10227.032429152547
8,10227.032429152547
9,10042.546974607092
10,4414.309700172377
11,10042.546974607092
12,10042.546974607092
13,10227.032429152547
14,10227.032429152547
15,5791.57885240903
16,10042.546974607092
17,10042.546974607092
18,10231.705762485879
19,10227.032429152547
20,10227.032429152547
21,10042.546974607092
22,4419.253875996553
23,4396.099589061266
24,10042.546974607092
25,10227.032429152547
26,10227.032429152547
27,10227.032429152547
28,10042.546974607092
29,10042.546974607092
30,10042.546974607092
31,10042.546974607092
32,4458.205700172377
33,10227.032429152547
34,10227.032429152547
35,10227.032429152547
36,10042.546974607092
37,10227.032429152547
38,10042.546974607092
39,4396.099589061266
40,10042.546974607092
41,10227.032429152547
42,10227.032429152547
43,10227.032429152547
44,10227.032429152547
45,4458.205700172377
46,4458.205700172377
47,10042.546974607092
48,4481.938700172377
49,4396.099589061266
50,4481.938700172377
51,4396.099589061266
52,10227.032429152547
53,10231.705762485879
54,4371.947589061266
55,10227.032429152547
56,10231.705762485879
57,10227.032429152547
58,10042.546974607092
59,10231.705762485879
60,10227.032429152547
61,4481.938700172377
62,10227.032429152547
63,10227.032429152547
64,10227.032429152547
65,10042.546974607092
66,10227.032429152547
67,10042.546974607092
68,10042.546974607092
69,4396.099589061266
70,10042.546974607092
71,10042.546974607092
72,4396.099589061266
73,10227.032429152547
74,4396.099589061266
75,10227.032429152547
76,10227.032429152547
77,10042.546974607092
78,10227.032429152547
79,10227.032429152547
80,10042.546974607092
81,10227.032429152547
82,5791.57885240903
83,10227.032429152547
84,10227.032429152547
85,4431.8995792932565
86,10227.032429152547
87,10227.032429152547
88,10227.032429152547
89,10227.032429152547
90,10042.546974607092
91,10231.705762485879
92,10042.546974607092
93,4419.253875996553
94,4335.5179223946
95,4371.947589061266
96,4414.309700172377
97,10042.546974607092
98,10042.546974607092
99,10042.546974607092
100,10042.546974607092
101,10231.705762485879
102,10042.546974607092
103,4396.099589061266
104,10042.546974607092
105,10227.032429152547
106,10227.032429152547
107,10042.546974607092
108,10227.032429152547
109,4396.099589061266
110,4396.099589061266
111,10227.032429152547
112,5791.57885240903
113,4458.205700172377
114,4458.205700172377
115,4458.205700172377
116,10231.705762485879
117,4396.099589061266
118,10042.546974607092
119,5791.57885240903
120,10227.032429152547
121,5791.57885240903
122,4371.947589061266
123,10227.032429152547
124,10042.546974607092
125,10042.546974607092
126,4414.309700172377
127,10227.032429152547
128,10227.032429152547
129,10042.546974607092
130,10042.546974607092
131,4396.099589061266
132,10227.032429152547
133,4396.099589061266
134,10227.032429152547
135,10231.705762485879
136,10227.032429152547
137,4348.214589061266
138,10042.546974607092
139,5791.57885240903
140,4371.947589061266
141,10227.032429152547
142,10042.546974607092
143,10227.032429152547
144,4371.947589061266
145,10042.546974607092
146,10042.546974607092
147,10227.032429152547
148,10042.546974607092
149,10227.032429152547
150,4458.205700172377
151,10227.032429152547
152,10227.032429152547
153,4371.947589061266
154,4396.099589061266
155,4371.947589061266
156,10227.032429152547
157,10227.032429152547
158,10227.032429152547
159,4348.214589061266
160,10227.032429152547
161,10227.032429152547
162,4371.947589061266
163,4396.099589061266
164,10231.705762485879
165,10227.032429152547
166,10042.546974607092
167,4371.947589061266
168,10042.546974607092
169,10227.032429152547
